id,labels,probably
3_11284d,0,1.0
3_11284a,0,1.0
3_11284c,0,1.0
3_6675a,1,0.9297466
3_6675b,0,0.99679536
3_6675d,0,0.99578273
3_6675c,0,0.9999621
4_2017d,1,0.99997115
4_2017b,0,0.9999864
4_2017a,1,1.0
4_2017c,0,1.0
3_9589a,1,1.0
3_9589b,0,0.9999969
3_9589d,0,0.9999969
3_9589c,0,1.0
3_15227d,1,0.99530137
3_15227b,1,1.0
3_15227c,0,1.0
3_15227a,1,0.7676162
3_6641d,0,1.0
3_6641c,1,1.0
3_6641a,0,1.0
3_6641b,0,1.0
2_674d,1,0.9999658
2_674b,0,1.0
2_674c,0,1.0
2_674a,0,0.99999976
1_3167a,1,1.0
1_3167d,1,1.0
1_3167b,1,1.0
1_3167c,1,1.0
3_893b,0,1.0
3_893c,0,1.0
3_893a,1,0.7191841
3_893d,1,1.0
3_3654c,1,1.0
3_3654d,1,0.9999571
3_3654a,0,1.0
3_3654b,0,1.0
3_5259a,0,1.0
3_5259b,0,1.0
3_5259c,1,0.99999964
3_5259d,0,1.0
1_1564a,0,1.0
1_1564b,1,0.9999982
1_1564c,1,0.5469083
1_1564d,1,0.99998283
3_3082b,1,1.0
3_3082c,1,0.99999976
3_3082a,1,1.0
3_3082d,1,1.0
3_8145b,0,1.0
3_8145a,0,1.0
3_8145c,0,0.9999995
3_8145d,1,1.0
1_1624a,1,1.0
1_1624b,1,1.0
1_1624d,1,1.0
1_1624c,1,0.9999987
4_3028d,1,1.0
4_3028a,0,0.9999989
4_3028b,0,0.9999993
4_3028c,0,0.99999976
3_13591a,1,0.9936247
3_13591c,0,1.0
3_13591d,1,0.99999917
3_13591b,0,0.9999963
4_1171c,1,0.82994026
4_1171b,1,1.0
4_1171d,0,0.89894646
4_1171a,0,1.0
1_2961a,1,0.9999689
1_2961d,1,0.99997485
1_2961b,1,1.0
1_2961c,1,0.9999999
3_3873b,0,0.99999917
3_3873d,0,1.0
3_3873c,1,1.0
3_3873a,0,1.0
3_3723a,1,1.0
3_3723c,1,0.75528055
3_3723d,1,0.9998659
3_3723b,1,1.0
1_3209d,0,1.0
1_3209a,0,1.0
1_3209c,1,0.9642109
1_3209b,0,1.0
1_3503a,0,1.0
1_3503b,1,0.9998419
1_3503c,0,0.99578613
1_3503d,0,1.0
3_10136b,0,1.0
3_10136a,1,1.0
3_10136d,1,1.0
3_10136c,0,0.7677593
3_491b,1,1.0
3_491d,1,1.0
3_491c,1,1.0
3_491a,1,1.0
4_2512b,0,1.0
4_2512c,1,0.98021656
4_2512a,0,1.0
4_2512d,0,0.9778165
1_1952b,0,0.92310697
1_1952a,0,0.99999976
1_1952c,0,1.0
1_1952d,0,1.0
3_4969b,1,1.0
3_4969d,1,1.0
3_4969a,1,0.9998665
3_4969c,1,0.99996316
1_1253a,0,1.0
1_1253c,1,0.9995272
1_1253d,0,1.0
1_1253b,1,1.0
4_2830b,1,0.99995923
4_2830a,1,0.9890253
4_2830d,0,1.0
4_2830c,0,1.0
4_905c,1,1.0
4_905a,1,1.0
4_905d,1,1.0
4_905b,1,1.0
3_8339d,0,0.839223
3_8339b,1,0.9999999
3_8339c,1,0.9899144
3_8339a,1,0.50021136
1_4752d,1,1.0
1_4752b,0,1.0
1_4752c,0,1.0
1_4752a,1,0.9999976
3_15353d,0,1.0
3_15353c,0,0.9999937
3_15353a,1,0.76594836
3_15353b,1,0.9999995
4_3814d,0,0.51304525
4_3814b,1,0.99999857
4_3814c,0,1.0
4_3814a,0,0.9998933
3_3445b,1,1.0
3_3445c,1,1.0
3_3445d,0,1.0
3_3445a,1,1.0
4_1987a,0,0.9999865
4_1987b,0,1.0
4_1987d,0,1.0
4_1987c,0,1.0
3_2354c,0,1.0
3_2354b,1,0.9999999
3_2354d,0,1.0
3_2354a,0,1.0
1_521b,0,1.0
1_521a,0,0.9783547
1_521d,1,0.7876696
1_521c,0,1.0
3_6773d,0,1.0
3_6773c,0,0.99999976
3_6773b,1,0.9845354
3_6773a,1,1.0
4_928d,0,1.0
4_928b,0,1.0
4_928c,0,0.99979883
4_928a,0,1.0
1_2444a,0,1.0
1_2444d,0,1.0
1_2444c,0,1.0
1_2444b,0,0.9999987
3_13373b,1,1.0
3_13373a,1,0.9999995
3_13373d,0,0.9999975
3_13373c,0,0.99998593
3_7553b,0,1.0
3_7553a,1,1.0
3_7553c,1,1.0
3_7553d,1,1.0
3_9200a,1,0.83304864
3_9200b,0,1.0
3_9200d,0,1.0
3_9200c,1,1.0
3_5265b,0,0.9999994
3_5265d,0,1.0
3_5265a,1,0.9597057
3_5265c,1,1.0
2_999b,0,1.0
2_999c,0,0.9999995
2_999a,0,1.0
2_999d,0,0.9999989
2_431d,1,0.99999154
2_431b,0,1.0
2_431a,1,1.0
2_431c,0,1.0
3_3257c,0,0.99999833
3_3257a,0,0.9997123
3_3257d,1,0.9999367
3_3257b,1,0.9951526
3_673c,1,1.0
3_673a,1,1.0
3_673d,1,1.0
3_673b,1,1.0
1_106c,0,1.0
1_106d,1,0.9999999
1_106b,1,0.99999964
1_106a,0,1.0
2_256b,1,1.0
2_256c,1,1.0
2_256a,1,0.99999976
2_256d,0,1.0
3_5345a,1,1.0
3_5345c,0,0.9999995
3_5345b,1,1.0
3_5345d,1,1.0
1_2830d,0,1.0
1_2830c,0,0.99999845
1_2830a,1,1.0
1_2830b,1,1.0
4_2670a,1,1.0
4_2670b,1,1.0
4_2670d,1,1.0
4_2670c,1,1.0
4_2415a,1,1.0
4_2415d,1,0.99996984
4_2415b,0,1.0
4_2415c,0,1.0
3_3704a,0,0.9983272
3_3704d,1,0.9994759
3_3704c,0,1.0
3_3704b,0,0.99999833
3_13216b,0,0.99999344
3_13216d,0,1.0
3_13216c,0,0.92586786
3_13216a,1,0.9999938
3_6890c,1,1.0
3_6890b,0,0.9999434
3_6890d,1,1.0
3_6890a,0,0.99967086
3_12320c,1,0.9372782
3_12320b,0,0.99999523
3_12320a,0,0.9999999
3_12320d,1,1.0
3_11235b,0,0.9999957
3_11235c,0,1.0
3_11235a,0,0.77093774
3_11235d,0,1.0
4_3076b,1,1.0
4_3076d,1,1.0
4_3076c,1,1.0
4_3076a,0,1.0
3_713a,0,0.99996364
3_713b,0,1.0
3_713d,0,0.9999999
3_713c,0,1.0
3_8982c,0,1.0
3_8982d,1,1.0
3_8982a,1,1.0
3_8982b,0,1.0
1_1257d,1,0.99999964
1_1257b,1,1.0
1_1257c,0,1.0
1_1257a,0,0.9996928
2_670b,1,0.99999785
2_670a,1,0.9999994
2_670d,1,0.7237087
2_670c,1,0.99997306
1_568d,1,0.9419837
1_568a,0,0.99999964
1_568c,1,0.997623
1_568b,0,1.0
3_5078c,1,1.0
3_5078d,1,1.0
3_5078b,1,1.0
3_5078a,1,0.9999964
4_2392b,1,0.99053055
4_2392c,1,0.99992657
4_2392a,1,1.0
4_2392d,1,1.0
4_3918a,0,1.0
4_3918c,0,0.9899663
4_3918b,1,0.9999987
4_3918d,0,1.0
3_568b,0,1.0
3_568d,0,0.9999919
3_568c,0,0.99974114
3_568a,0,1.0
3_3924d,0,0.9998455
3_3924b,1,0.99999964
3_3924c,1,1.0
3_3924a,1,1.0
3_9018a,0,1.0
3_9018b,0,0.99998903
3_9018d,0,0.9999987
3_9018c,0,0.99999964
3_12078d,1,1.0
3_12078c,1,0.99994135
3_12078a,0,1.0
3_12078b,1,0.99999845
1_2433d,1,1.0
1_2433c,1,1.0
1_2433a,0,1.0
1_2433b,1,1.0
3_12197a,0,0.96572477
3_12197d,0,1.0
3_12197c,0,0.99999344
3_12197b,0,1.0
4_370d,0,1.0
4_370a,1,1.0
4_370c,0,1.0
4_370b,0,1.0
3_13844a,0,1.0
3_13844d,0,0.8615671
3_13844c,0,0.9976459
3_13844b,0,0.99999964
3_13308b,0,1.0
3_13308a,0,1.0
3_13308d,0,1.0
3_13308c,1,1.0
1_6255b,0,1.0
1_6255c,0,1.0
1_6255a,0,1.0
1_6255d,0,0.99995494
3_8631a,1,1.0
3_8631b,1,0.99984837
3_8631d,1,1.0
3_8631c,0,1.0
3_9541c,1,0.99669445
3_9541a,1,0.9999918
3_9541d,0,1.0
3_9541b,0,1.0
1_1708a,0,1.0
1_1708b,1,1.0
1_1708c,1,1.0
1_1708d,1,1.0
3_13516a,1,0.99962497
3_13516b,0,0.9985274
3_13516c,1,1.0
3_13516d,1,1.0
3_10815d,0,1.0
3_10815b,1,1.0
3_10815a,0,1.0
3_10815c,1,1.0
1_1329d,1,1.0
1_1329b,0,0.99999976
1_1329a,1,1.0
1_1329c,1,0.9990951
1_1240d,1,1.0
1_1240a,1,1.0
1_1240c,0,1.0
1_1240b,1,1.0
1_6594c,1,1.0
1_6594b,0,0.99997866
1_6594a,0,1.0
1_6594d,0,1.0
3_2567a,1,0.99995875
3_2567c,1,0.6997878
3_2567b,0,1.0
3_2567d,0,0.9982664
3_13094a,0,0.9939032
3_13094b,1,0.99994206
3_13094c,0,1.0
3_13094d,1,0.99999964
4_3418d,0,1.0
4_3418c,1,0.99999976
4_3418b,1,0.99669755
4_3418a,1,0.99609464
3_11880d,0,1.0
3_11880c,0,1.0
3_11880a,0,1.0
3_11880b,0,1.0
3_9554d,0,1.0
3_9554a,1,1.0
3_9554c,0,0.9999982
3_9554b,0,0.7829879
3_9727a,0,0.99998486
3_9727b,1,0.9999913
3_9727d,0,1.0
3_9727c,0,1.0
4_886c,0,0.99999416
4_886d,0,1.0
4_886a,1,1.0
4_886b,0,1.0
1_5765a,0,1.0
1_5765d,0,0.99975306
1_5765b,0,1.0
1_5765c,0,1.0
3_4277d,1,1.0
3_4277c,0,0.9405451
3_4277a,1,0.99999833
3_4277b,0,1.0
3_4987d,1,0.9999994
3_4987c,0,1.0
3_4987a,1,0.99999404
3_4987b,1,1.0
4_2814d,1,1.0
4_2814a,1,1.0
4_2814c,1,1.0
4_2814b,0,1.0
3_13447d,0,1.0
3_13447a,1,0.9992298
3_13447b,1,0.9999995
3_13447c,0,1.0
3_10964b,1,0.9686646
3_10964d,0,0.96705586
3_10964c,1,1.0
3_10964a,1,1.0
3_2365a,0,1.0
3_2365d,0,1.0
3_2365c,1,1.0
3_2365b,1,0.9999958
4_2651c,0,0.9998337
4_2651b,0,0.9999999
4_2651d,0,0.9514214
4_2651a,1,0.9999975
1_4264a,1,1.0
1_4264c,1,0.7886661
1_4264d,1,1.0
1_4264b,1,0.968999
1_2654d,1,0.9999888
1_2654b,0,1.0
1_2654c,1,0.9999988
1_2654a,0,1.0
3_13586d,1,0.99996483
3_13586a,0,1.0
3_13586b,1,0.5826571
3_13586c,1,0.98785686
4_3369a,0,1.0
4_3369d,0,1.0
4_3369c,1,1.0
4_3369b,0,1.0
3_220c,1,1.0
3_220d,1,1.0
3_220a,1,1.0
3_220b,1,1.0
3_4843a,0,0.9999933
3_4843d,0,1.0
3_4843c,1,0.99925715
3_4843b,1,0.9999999
3_14101c,0,1.0
3_14101b,1,1.0
3_14101a,0,1.0
3_14101d,1,0.99749064
3_6899a,1,0.9999348
3_6899b,1,1.0
3_6899d,1,0.9999999
3_6899c,0,0.9999999
1_4847d,0,0.99999225
1_4847b,1,1.0
1_4847c,1,1.0
1_4847a,1,1.0
3_15328c,0,1.0
3_15328b,0,1.0
3_15328a,0,0.9971521
3_15328d,0,1.0
2_822d,1,1.0
2_822b,1,1.0
2_822a,1,1.0
2_822c,1,1.0
1_4907b,1,1.0
1_4907c,0,0.9997961
1_4907a,1,0.9999999
1_4907d,1,1.0
3_13168a,1,0.99982613
3_13168b,1,0.9999995
3_13168d,1,0.9999894
3_13168c,1,0.99999976
1_1627a,0,0.86418986
1_1627d,0,0.86418986
1_1627c,0,0.86418986
1_1627b,0,0.86418986
3_4728d,1,1.0
3_4728a,1,1.0
3_4728b,0,0.9999974
3_4728c,1,1.0
1_4404d,0,0.9999995
1_4404c,1,1.0
1_4404b,1,0.5132459
1_4404a,1,1.0
1_4691c,1,1.0
1_4691b,1,1.0
1_4691d,1,1.0
1_4691a,1,1.0
4_153c,0,0.9999713
4_153d,0,1.0
4_153b,1,0.987475
4_153a,1,1.0
4_764b,0,0.9999999
4_764c,0,1.0
4_764a,0,1.0
4_764d,1,1.0
2_783d,0,0.8055851
2_783b,0,1.0
2_783a,0,1.0
2_783c,0,1.0
1_250c,1,1.0
1_250d,1,1.0
1_250a,1,1.0
1_250b,0,0.99992275
2_143c,1,1.0
2_143a,0,1.0
2_143d,1,1.0
2_143b,0,0.9999999
3_3523c,0,1.0
3_3523d,0,1.0
3_3523b,0,1.0
3_3523a,0,1.0
2_552d,1,0.986529
2_552a,1,1.0
2_552c,0,0.997141
2_552b,0,0.7476765
4_595b,0,0.9973123
4_595d,0,0.99999774
4_595a,1,1.0
4_595c,1,0.99990904
3_14618a,1,1.0
3_14618b,1,0.9999999
3_14618c,0,1.0
3_14618d,1,1.0
3_736d,1,0.85186553
3_736b,0,1.0
3_736c,1,0.9978824
3_736a,1,1.0
1_5523a,1,0.99999976
1_5523c,1,1.0
1_5523d,0,0.9999764
1_5523b,1,1.0
1_1043d,0,0.99999833
1_1043b,1,0.9999889
1_1043a,0,0.99999976
1_1043c,1,1.0
1_215a,1,0.9999994
1_215d,1,1.0
1_215c,0,0.9135453
1_215b,1,0.9999846
3_10176c,1,1.0
3_10176b,0,1.0
3_10176a,0,1.0
3_10176d,0,1.0
3_1302a,1,1.0
3_1302c,0,1.0
3_1302b,1,1.0
3_1302d,0,0.99996054
3_5813c,1,1.0
3_5813b,0,0.9999944
3_5813d,1,1.0
3_5813a,0,0.9681143
3_11224b,0,1.0
3_11224d,0,1.0
3_11224c,1,0.56104547
3_11224a,0,0.726768
4_1633a,0,1.0
4_1633d,0,0.9999794
4_1633c,1,1.0
4_1633b,0,1.0
3_6380b,0,0.92149466
3_6380a,0,0.99999964
3_6380c,1,0.99332327
3_6380d,0,0.9990883
1_1826c,0,0.9999021
1_1826d,0,0.99596405
1_1826a,1,0.9998764
1_1826b,0,0.95536804
4_952d,1,0.99999356
4_952c,1,0.99999166
4_952a,1,1.0
4_952b,1,1.0
4_3491b,0,0.99999857
4_3491d,1,1.0
4_3491a,0,1.0
4_3491c,0,1.0
1_6310a,0,0.9996141
1_6310b,0,0.9992311
1_6310c,0,0.9999498
1_6310d,1,0.98618513
1_3423a,1,1.0
1_3423b,1,1.0
1_3423d,1,0.9998275
1_3423c,0,0.9999995
1_5119b,0,1.0
1_5119d,0,1.0
1_5119a,1,0.9999422
1_5119c,0,1.0
4_2397c,1,0.9999691
4_2397a,1,1.0
4_2397d,0,1.0
4_2397b,1,1.0
1_7153c,1,1.0
1_7153d,1,1.0
1_7153b,1,1.0
1_7153a,1,1.0
3_5516b,0,1.0
3_5516d,0,1.0
3_5516a,0,1.0
3_5516c,0,1.0
1_3224d,1,0.9999819
1_3224b,1,0.999997
1_3224c,1,1.0
1_3224a,1,0.77920663
1_533d,1,0.9743172
1_533b,1,1.0
1_533a,1,0.9976235
1_533c,1,1.0
3_10727b,0,0.9967962
3_10727c,0,0.9999999
3_10727a,0,0.9999988
3_10727d,0,1.0
4_3572b,0,1.0
4_3572d,1,1.0
4_3572c,1,1.0
4_3572a,1,0.99693525
3_864c,1,0.99161327
3_864b,1,1.0
3_864d,0,1.0
3_864a,0,1.0
3_7326b,1,1.0
3_7326c,1,1.0
3_7326a,1,0.8666465
3_7326d,1,0.99999917
3_12638a,0,1.0
3_12638b,0,1.0
3_12638d,0,0.9998895
3_12638c,0,1.0
1_571b,1,0.976179
1_571d,0,1.0
1_571a,0,1.0
1_571c,0,0.9999999
1_1156a,0,1.0
1_1156c,0,0.99989176
1_1156b,1,0.9999976
1_1156d,0,1.0
4_649b,0,1.0
4_649c,0,1.0
4_649a,0,1.0
4_649d,1,0.9999707
3_15165d,0,0.5647803
3_15165c,1,0.9999994
3_15165a,1,0.99994445
3_15165b,0,0.87049663
3_1425b,1,1.0
3_1425a,1,1.0
3_1425d,1,1.0
3_1425c,1,0.99997866
1_360b,1,0.58579534
1_360a,0,0.99999917
1_360d,0,0.99999905
1_360c,0,1.0
3_11852b,0,0.9999999
3_11852d,0,0.9999999
3_11852c,0,1.0
3_11852a,1,1.0
3_4790d,1,1.0
3_4790c,1,1.0
3_4790a,1,0.89963704
3_4790b,1,0.9999846
3_2949d,0,1.0
3_2949b,0,1.0
3_2949a,1,1.0
3_2949c,0,0.8335873
3_14271a,1,0.99592304
3_14271c,0,0.9999999
3_14271b,0,0.9849493
3_14271d,0,0.9999913
1_1696a,0,1.0
1_1696b,1,1.0
1_1696d,0,1.0
1_1696c,0,0.9999999
2_1104a,1,0.9999999
2_1104d,0,1.0
2_1104c,0,0.99652076
2_1104b,0,1.0
1_2104d,1,1.0
1_2104b,1,1.0
1_2104a,1,1.0
1_2104c,1,1.0
3_12166a,0,1.0
3_12166d,0,1.0
3_12166c,0,0.99995303
3_12166b,1,1.0
3_4567d,0,1.0
3_4567c,0,0.8001261
3_4567b,1,1.0
3_4567a,1,0.99996626
3_8106a,0,1.0
3_8106d,0,1.0
3_8106c,0,1.0
3_8106b,0,1.0
2_1053a,1,1.0
2_1053d,0,0.9999988
2_1053b,1,1.0
2_1053c,1,1.0
3_12549a,0,0.99999416
3_12549b,0,1.0
3_12549d,1,0.99959403
3_12549c,1,1.0
4_3695b,0,1.0
4_3695d,0,1.0
4_3695a,0,1.0
4_3695c,1,1.0
3_11994b,0,1.0
3_11994d,1,0.9999702
3_11994c,1,1.0
3_11994a,1,0.99999964
3_21b,0,1.0
3_21d,0,0.99862826
3_21a,0,0.99999833
3_21c,0,0.9999999
3_4863c,0,0.9999299
3_4863d,1,1.0
3_4863b,1,0.99999535
3_4863a,0,1.0
3_9849c,0,0.9999999
3_9849d,0,0.79967076
3_9849a,1,1.0
3_9849b,1,1.0
3_87c,0,1.0
3_87d,1,1.0
3_87a,0,1.0
3_87b,0,1.0
4_3453a,0,1.0
4_3453d,1,0.99999964
4_3453b,0,1.0
4_3453c,1,0.999997
3_4787d,1,0.999969
3_4787b,1,0.623642
3_4787c,1,0.9999999
3_4787a,1,0.9999306
3_8657c,1,1.0
3_8657b,0,0.9999527
3_8657d,1,0.8309681
3_8657a,0,0.9996927
1_1619b,1,1.0
1_1619c,0,1.0
1_1619a,1,1.0
1_1619d,0,1.0
3_3158c,0,0.54677355
3_3158b,0,0.9971002
3_3158d,1,0.7919822
3_3158a,0,0.9781753
4_455a,1,0.9973531
4_455d,0,0.9999999
4_455c,0,0.99999535
4_455b,0,0.6883548
3_14718b,0,1.0
3_14718c,0,0.9999653
3_14718d,0,1.0
3_14718a,0,0.8779333
3_11019b,1,1.0
3_11019a,1,0.99999845
3_11019d,1,0.99566394
3_11019c,1,1.0
3_3751b,1,1.0
3_3751a,1,1.0
3_3751d,0,0.5469123
3_3751c,1,1.0
3_364c,0,1.0
3_364d,0,0.99999976
3_364b,1,0.94762623
3_364a,0,1.0
3_994d,0,0.99960786
3_994c,1,1.0
3_994a,1,1.0
3_994b,0,0.9959143
2_1216d,1,1.0
2_1216b,1,0.99999666
2_1216c,1,1.0
2_1216a,0,0.99999297
4_3346d,0,1.0
4_3346a,0,1.0
4_3346b,0,1.0
4_3346c,0,1.0
3_13028b,0,0.9994209
3_13028d,0,0.9999999
3_13028a,0,1.0
3_13028c,1,1.0
3_2132a,1,0.99909925
3_2132d,0,0.9999993
3_2132b,1,0.9999999
3_2132c,1,0.66096926
4_859d,1,0.99334705
4_859c,1,0.9981225
4_859a,0,1.0
4_859b,1,0.9999192
2_1107c,1,1.0
2_1107d,1,1.0
2_1107a,1,1.0
2_1107b,1,1.0
3_8682d,0,1.0
3_8682a,0,0.99999964
3_8682c,0,1.0
3_8682b,0,1.0
3_5871d,1,1.0
3_5871c,0,0.9994929
3_5871b,1,0.9999932
3_5871a,1,1.0
1_6566a,0,1.0
1_6566b,1,1.0
1_6566c,1,1.0
1_6566d,1,0.99520314
3_9780d,1,1.0
3_9780a,1,1.0
3_9780b,1,1.0
3_9780c,0,1.0
3_13476b,0,1.0
3_13476d,0,0.9998696
3_13476c,0,1.0
3_13476a,1,0.99998415
3_8181b,0,0.999964
3_8181c,1,0.9999993
3_8181a,1,0.99994063
3_8181d,0,0.9999995
1_5269d,1,1.0
1_5269a,1,1.0
1_5269b,1,1.0
1_5269c,1,1.0
3_12728a,1,1.0
3_12728c,1,0.9943486
3_12728b,0,0.999998
3_12728d,0,1.0
3_133d,1,0.8326056
3_133c,0,1.0
3_133a,0,1.0
3_133b,1,1.0
3_13745b,1,1.0
3_13745c,0,1.0
3_13745d,0,1.0
3_13745a,0,1.0
3_4230b,0,0.70081145
3_4230a,0,0.9997861
3_4230d,1,0.99999845
3_4230c,0,0.99999785
2_978b,1,1.0
2_978a,1,0.99999666
2_978d,1,1.0
2_978c,1,1.0
1_7152d,0,1.0
1_7152c,0,1.0
1_7152a,0,0.9996675
1_7152b,0,0.9999994
4_2610c,1,0.99999964
4_2610a,0,0.9997181
4_2610b,1,0.7899192
4_2610d,1,0.9999964
1_6356c,1,1.0
1_6356a,1,1.0
1_6356d,1,0.99706954
1_6356b,0,0.97999394
3_1788c,0,1.0
3_1788a,1,1.0
3_1788b,1,1.0
3_1788d,1,0.99917537
1_4931b,0,1.0
1_4931a,0,1.0
1_4931d,0,1.0
1_4931c,1,1.0
1_2382b,1,0.999879
1_2382d,0,0.509167
1_2382c,1,0.8908373
1_2382a,0,0.9125858
3_12383d,0,1.0
3_12383a,0,0.9999485
3_12383b,0,1.0
3_12383c,0,0.9999995
4_3468b,1,0.99999905
4_3468a,1,0.99991834
4_3468c,1,1.0
4_3468d,1,1.0
3_8707c,0,1.0
3_8707d,1,1.0
3_8707b,0,1.0
3_8707a,0,0.9999014
2_909a,0,1.0
2_909b,1,1.0
2_909c,1,1.0
2_909d,0,1.0
3_12426d,1,1.0
3_12426c,1,1.0
3_12426b,1,1.0
3_12426a,1,1.0
3_15248a,0,0.99999034
3_15248d,1,1.0
3_15248b,1,0.99955267
3_15248c,1,0.9996902
3_13772c,1,1.0
3_13772d,0,1.0
3_13772a,0,0.9999999
3_13772b,1,0.99999774
4_988d,1,0.99990404
4_988b,0,1.0
4_988c,0,1.0
4_988a,1,0.9488779
4_1214c,0,1.0
4_1214d,1,1.0
4_1214b,0,1.0
4_1214a,1,1.0
3_10328d,0,1.0
3_10328a,1,1.0
3_10328c,1,1.0
3_10328b,0,1.0
1_4844d,0,0.9999999
1_4844c,0,0.99977523
1_4844b,0,1.0
1_4844a,0,1.0
3_7557b,0,1.0
3_7557d,0,0.9999999
3_7557a,0,0.99999905
3_7557c,1,0.99942845
3_6657c,0,1.0
3_6657b,0,0.84748936
3_6657a,0,1.0
3_6657d,0,1.0
1_6620a,0,0.999998
1_6620b,0,0.98670745
1_6620c,1,1.0
1_6620d,1,0.9999999
3_2449a,0,0.7676268
3_2449b,0,1.0
3_2449c,0,0.96529096
3_2449d,1,0.66041714
1_7076a,1,1.0
1_7076b,1,0.99767154
1_7076d,0,1.0
1_7076c,0,1.0
3_6908d,0,1.0
3_6908c,1,1.0
3_6908b,0,1.0
3_6908a,1,1.0
1_4906b,1,1.0
1_4906d,1,1.0
1_4906a,1,1.0
1_4906c,1,1.0
1_6106d,1,1.0
1_6106b,1,0.9999999
1_6106a,0,0.99901533
1_6106c,1,1.0
1_2823b,0,0.9978009
1_2823a,0,1.0
1_2823c,0,0.9999995
1_2823d,0,1.0
2_1100d,0,1.0
2_1100a,0,1.0
2_1100b,1,1.0
2_1100c,0,1.0
1_640c,1,0.915838
1_640b,1,1.0
1_640d,1,1.0
1_640a,1,0.9999999
1_1968c,0,1.0
1_1968a,0,1.0
1_1968d,0,1.0
1_1968b,0,1.0
3_3420a,0,0.99932706
3_3420d,1,0.86743236
3_3420b,1,1.0
3_3420c,0,0.90980273
4_592b,1,1.0
4_592d,0,1.0
4_592a,0,1.0
4_592c,1,1.0
1_2268a,1,1.0
1_2268b,1,1.0
1_2268d,1,1.0
1_2268c,1,1.0
4_3709a,0,1.0
4_3709d,0,1.0
4_3709b,1,1.0
4_3709c,0,1.0
1_1442b,0,1.0
1_1442c,0,1.0
1_1442d,0,0.9999999
1_1442a,1,1.0
4_2863c,1,0.9999999
4_2863b,1,0.9779287
4_2863d,0,1.0
4_2863a,0,1.0
1_1506b,0,1.0
1_1506a,0,1.0
1_1506c,0,0.90384257
1_1506d,0,0.9729152
3_8900d,1,1.0
3_8900c,1,1.0
3_8900a,0,0.99885094
3_8900b,1,0.9991953
3_7510c,0,0.9305134
3_7510a,0,1.0
3_7510b,0,0.9999999
3_7510d,1,1.0
3_11760d,1,0.9999976
3_11760b,1,0.99999976
3_11760a,0,0.99999785
3_11760c,1,0.9999999
3_88c,0,1.0
3_88a,0,1.0
3_88d,0,1.0
3_88b,0,1.0
1_4138d,1,1.0
1_4138a,0,1.0
1_4138c,0,1.0
1_4138b,1,1.0
3_5328b,1,0.99999416
3_5328a,1,1.0
3_5328d,1,1.0
3_5328c,1,0.9999995
3_14872d,0,0.99998665
3_14872a,1,0.9880064
3_14872c,0,1.0
3_14872b,0,1.0
3_11280a,0,0.9834526
3_11280c,1,0.9592576
3_11280b,0,1.0
3_11280d,0,0.9999999
4_1985a,0,0.57381845
4_1985d,0,1.0
4_1985b,1,0.9971852
4_1985c,0,0.9999975
1_4810d,1,0.99999654
1_4810a,1,1.0
1_4810b,1,1.0
1_4810c,1,0.9999999
3_14142b,0,0.99999976
3_14142a,0,0.9687774
3_14142d,0,0.99999976
3_14142c,0,0.99897695
4_3475a,0,1.0
4_3475c,0,1.0
4_3475d,0,1.0
4_3475b,0,0.8932654
4_2803b,0,0.9999789
4_2803c,0,0.9999989
4_2803d,1,0.8524052
4_2803a,0,1.0
1_6333d,1,1.0
1_6333c,0,0.99996865
1_6333b,0,1.0
1_6333a,1,1.0
1_6887b,0,1.0
1_6887d,1,1.0
1_6887c,1,1.0
1_6887a,0,1.0
3_6688d,0,1.0
3_6688c,0,0.9998591
3_6688a,0,0.99961
3_6688b,1,1.0
3_4344a,1,0.9995685
3_4344d,1,1.0
3_4344b,1,1.0
3_4344c,0,0.99999964
1_5661c,0,1.0
1_5661b,1,1.0
1_5661d,0,1.0
1_5661a,1,0.99413776
3_5710a,1,0.99999976
3_5710d,0,0.99999976
3_5710b,1,1.0
3_5710c,1,0.78805333
3_9205a,1,1.0
3_9205c,1,1.0
3_9205d,1,0.9999999
3_9205b,1,1.0
4_303d,0,0.9999974
4_303c,0,0.99999607
4_303a,0,0.9999937
4_303b,0,0.9999995
3_7589b,1,1.0
3_7589a,1,0.9997173
3_7589c,0,1.0
3_7589d,0,1.0
3_2475d,0,1.0
3_2475c,0,1.0
3_2475a,0,1.0
3_2475b,1,1.0
3_2594c,0,1.0
3_2594b,1,1.0
3_2594d,0,0.99999917
3_2594a,0,1.0
1_5637a,0,1.0
1_5637b,0,1.0
1_5637d,0,0.9961798
1_5637c,0,1.0
4_651c,0,1.0
4_651b,0,1.0
4_651a,0,0.9999858
4_651d,0,0.9949072
4_1248c,0,1.0
4_1248b,0,0.972265
4_1248a,1,1.0
4_1248d,1,0.9999999
1_6981b,1,1.0
1_6981c,0,0.9999999
1_6981a,0,0.7214894
1_6981d,0,1.0
3_9121b,1,0.99999917
3_9121a,0,0.99999714
3_9121d,0,1.0
3_9121c,0,1.0
3_2144b,1,1.0
3_2144d,1,1.0
3_2144c,1,1.0
3_2144a,1,1.0
3_11563d,0,0.9832739
3_11563b,0,0.5898549
3_11563c,0,1.0
3_11563a,0,1.0
1_3922a,0,1.0
1_3922c,0,0.9996063
1_3922d,0,1.0
1_3922b,0,1.0
3_12533c,1,1.0
3_12533d,0,0.9997664
3_12533b,1,1.0
3_12533a,1,0.99990034
